Timestamp,Gas Flow (slm),Lab Temperature (C),Lab Pressure (kPa),Gas Sensor Temperature (C),Humidity (%RH)
2026-03-24 14:05:22.0,3.0,25.2,97.1,24.7,24.0
2026-03-24 14:05:22.1,3.0,25.2,97.1,24.7,24.0
2026-03-24 14:05:22.1,3.0,25.2,97.1,24.7,24.0
2026-03-24 14:05:22.2,3.0,25.2,97.1,24.7,24.0
2026-03-24 14:05:22.3,3.0,25.2,97.1,24.7,24.0
2026-03-24 14:05:22.3,3.0,25.2,97.1,24.7,24.0
2026-03-24 14:05:22.4,3.0,25.2,97.1,24.7,24.0
2026-03-24 14:05:22.4,3.0,25.2,97.1,24.7,24.0
2026-03-24 14:05:22.5,3.0,25.2,97.1,24.7,24.0
2026-03-24 14:05:22.5,3.0,25.2,97.1,24.7,24.0
2026-03-24 14:05:22.9,3.0,25.2,97.1,24.6,24.0
2026-03-24 14:05:23.2,3.0,25.2,97.1,24.6,24.0
2026-03-24 14:05:23.3,3.0,25.2,97.1,24.6,24.0
2026-03-24 14:05:23.4,3.0,25.2,97.1,24.8,24.0
2026-03-24 14:05:23.4,3.0,25.2,97.1,24.8,24.0
2026-03-24 14:05:23.5,3.0,25.2,97.1,24.8,24.0
2026-03-24 14:05:23.5,3.0,25.2,97.1,24.8,24.0
2026-03-24 14:05:23.6,3.0,25.2,97.1,24.8,24.0
2026-03-24 14:05:23.6,3.0,25.2,97.1,24.8,24.0
2026-03-24 14:05:23.7,3.0,25.2,97.1,24.8,24.0
2026-03-24 14:05:23.7,3.0,25.2,97.1,24.8,24.0
2026-03-24 14:05:23.8,3.0,25.2,97.1,24.8,24.0
2026-03-24 14:05:23.8,3.0,25.2,97.1,24.8,24.0
2026-03-24 14:05:23.9,3.0,25.2,97.1,24.8,24.0
2026-03-24 14:05:23.9,3.0,25.2,97.1,24.8,24.0
2026-03-24 14:05:24.0,3.0,25.2,97.1,24.8,24.0
2026-03-24 14:05:24.0,3.0,25.2,97.1,24.8,24.0
2026-03-24 14:05:24.1,3.0,25.2,97.1,24.6,24.0
2026-03-24 14:05:24.1,3.0,25.2,97.1,24.6,24.0
2026-03-24 14:05:24.2,3.0,25.2,97.1,24.6,24.0
2026-03-24 14:05:24.2,3.0,25.2,97.1,24.6,24.0
2026-03-24 14:05:24.3,3.0,25.2,97.1,24.6,24.0
2026-03-24 14:05:24.4,3.0,25.2,97.1,24.6,24.0
2026-03-24 14:05:24.4,3.0,25.2,97.1,24.6,24.0
2026-03-24 14:05:24.5,3.0,25.2,97.1,24.6,24.0
2026-03-24 14:05:24.5,3.0,25.2,97.1,24.6,24.0
2026-03-24 14:05:25.3,2.9,25.2,97.1,24.6,24.0
2026-03-24 14:05:25.3,2.9,25.2,97.1,24.6,24.0
2026-03-24 14:05:25.4,2.9,25.2,97.1,24.6,24.0
2026-03-24 14:05:25.4,2.9,25.2,97.1,24.6,24.0
2026-03-24 14:05:25.5,2.9,25.2,97.1,24.6,24.0
2026-03-24 14:05:25.5,2.9,25.2,97.1,24.7,24.0
2026-03-24 14:05:25.6,2.9,25.2,97.1,24.7,24.0
2026-03-24 14:05:25.7,2.9,25.2,97.1,24.7,24.0
2026-03-24 14:05:25.7,2.9,25.2,97.1,24.7,24.0
2026-03-24 14:05:25.8,2.9,25.2,97.1,24.7,24.0
2026-03-24 14:05:25.8,2.9,25.2,97.1,24.7,24.0
2026-03-24 14:05:25.9,2.9,25.2,97.1,24.7,24.0
2026-03-24 14:05:25.9,2.9,25.2,97.1,24.7,24.0
2026-03-24 14:05:26.0,2.9,25.2,97.1,24.7,24.0
2026-03-24 14:05:26.0,2.9,25.2,97.1,24.7,24.0
2026-03-24 14:05:26.1,2.9,25.2,97.1,24.7,24.0
2026-03-24 14:05:26.1,2.9,25.2,97.1,24.7,24.0
2026-03-24 14:05:26.2,2.9,25.2,97.1,24.7,24.0
2026-03-24 14:05:26.2,2.9,25.2,97.1,24.6,24.0
2026-03-24 14:05:26.3,2.9,25.2,97.1,24.6,24.0
2026-03-24 14:05:26.3,2.9,25.2,97.1,24.6,24.0
2026-03-24 14:05:26.4,2.9,25.2,97.1,24.6,24.0
2026-03-24 14:05:26.4,2.9,25.2,97.1,24.6,24.0
2026-03-24 14:05:26.5,2.9,25.2,97.1,24.6,24.0
2026-03-24 14:05:26.5,2.9,25.2,97.1,24.6,24.0
2026-03-24 14:05:26.6,2.9,25.2,97.1,24.6,24.0
2026-03-24 14:05:27.3,2.8,25.2,97.1,24.7,23.9
2026-03-24 14:05:27.3,2.8,25.2,97.1,24.7,23.9
2026-03-24 14:05:27.4,2.8,25.2,97.1,24.7,23.9
2026-03-24 14:05:27.5,2.8,25.2,97.1,24.7,23.9
2026-03-24 14:05:27.5,2.8,25.2,97.1,24.7,23.9
2026-03-24 14:05:27.6,2.8,25.2,97.1,24.7,23.9
2026-03-24 14:05:27.6,2.8,25.2,97.1,24.7,23.9
2026-03-24 14:05:27.7,2.8,25.2,97.1,24.7,23.9
2026-03-24 14:05:27.7,2.8,25.2,97.1,24.7,23.9
2026-03-24 14:05:27.8,2.8,25.2,97.1,24.7,23.9
2026-03-24 14:05:27.8,2.8,25.2,97.1,24.7,23.9
2026-03-24 14:05:27.9,2.8,25.2,97.1,24.7,23.9
2026-03-24 14:05:27.9,2.8,25.2,97.1,24.7,23.9
2026-03-24 14:05:28.0,2.8,25.2,97.1,24.7,23.9
2026-03-24 14:05:28.0,2.8,25.2,97.1,24.7,23.9
2026-03-24 14:05:28.1,2.8,25.2,97.1,24.7,23.9
2026-03-24 14:05:28.1,2.8,25.2,97.1,24.7,23.9
2026-03-24 14:05:28.2,2.8,25.2,97.1,24.7,23.9
2026-03-24 14:05:28.2,2.8,25.2,97.1,24.7,23.9
2026-03-24 14:05:28.3,2.8,25.2,97.1,24.7,23.9
2026-03-24 14:05:28.3,2.8,25.2,97.1,24.7,23.9
2026-03-24 14:05:28.4,2.8,25.2,97.1,24.7,24.0
2026-03-24 14:05:28.4,2.8,25.2,97.1,24.7,24.0
2026-03-24 14:05:28.5,2.8,25.2,97.1,24.7,24.0
2026-03-24 14:05:28.6,2.8,25.2,97.1,24.7,24.0
2026-03-24 14:05:28.9,2.8,25.2,97.1,24.7,24.0
2026-03-24 14:05:29.3,2.7,25.2,97.1,24.7,23.9
2026-03-24 14:05:29.4,2.7,25.2,97.1,24.7,23.9
2026-03-24 14:05:29.4,2.7,25.2,97.1,24.7,23.9
2026-03-24 14:05:29.5,2.7,25.2,97.1,24.7,23.9
2026-03-24 14:05:29.5,2.7,25.2,97.1,24.7,23.9
2026-03-24 14:05:29.6,2.7,25.2,97.1,24.7,23.9
2026-03-24 14:05:29.6,2.7,25.2,97.1,24.7,23.9
2026-03-24 14:05:29.7,2.7,25.2,97.1,24.7,23.9
2026-03-24 14:05:29.7,2.7,25.2,97.1,24.7,23.9
2026-03-24 14:05:29.8,2.7,25.2,97.1,24.7,23.9
2026-03-24 14:05:29.9,2.7,25.2,97.1,24.6,23.9
2026-03-24 14:05:29.9,2.7,25.2,97.1,24.6,23.9
2026-03-24 14:05:30.0,2.7,25.2,97.1,24.6,23.9
2026-03-24 14:05:30.0,2.7,25.2,97.1,24.6,23.9
2026-03-24 14:05:30.1,2.7,25.2,97.1,24.6,23.9
2026-03-24 14:05:30.1,2.7,25.2,97.1,24.6,23.9
2026-03-24 14:05:30.2,2.7,25.2,97.1,24.6,23.9
2026-03-24 14:05:30.2,2.7,25.2,97.1,24.6,23.9
2026-03-24 14:05:30.3,2.7,25.2,97.1,24.6,23.9
2026-03-24 14:05:30.3,2.7,25.2,97.1,24.6,23.9
2026-03-24 14:05:30.4,2.7,25.2,97.1,24.6,23.9
2026-03-24 14:05:30.4,2.7,25.2,97.1,24.6,23.9
2026-03-24 14:05:30.5,2.7,25.2,97.1,24.6,23.9
2026-03-24 14:05:30.5,2.7,25.2,97.1,24.6,23.9
2026-03-24 14:05:30.6,2.7,25.2,97.1,24.6,23.9
2026-03-24 14:05:31.2,2.7,25.2,97.1,24.6,23.9
2026-03-24 14:05:31.4,2.6,25.2,97.1,24.7,23.9
2026-03-24 14:05:31.5,2.6,25.2,97.1,24.7,23.9
2026-03-24 14:05:31.5,2.6,25.2,97.1,24.7,23.9
2026-03-24 14:05:31.6,2.6,25.2,97.1,24.7,23.9
2026-03-24 14:05:31.6,2.6,25.2,97.1,24.7,23.9
2026-03-24 14:05:31.7,2.6,25.2,97.1,24.7,23.9
2026-03-24 14:05:31.7,2.6,25.2,97.1,24.7,23.9
2026-03-24 14:05:31.8,2.6,25.2,97.1,24.7,23.9
2026-03-24 14:05:31.8,2.6,25.2,97.1,24.7,23.9
2026-03-24 14:05:31.9,2.6,25.2,97.1,24.7,23.9
2026-03-24 14:05:31.9,2.6,25.2,97.1,24.7,23.9
2026-03-24 14:05:32.0,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:32.0,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:32.1,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:32.1,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:32.2,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:32.3,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:32.3,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:32.4,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:32.4,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:32.5,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:32.5,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:32.6,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:32.6,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:32.7,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:33.4,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:33.5,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:33.5,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:33.6,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:33.6,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:33.7,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:33.7,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:33.8,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:33.8,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:33.9,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:34.0,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:34.0,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:34.1,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:34.1,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:34.2,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:34.2,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:34.3,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:34.3,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:34.4,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:34.4,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:34.5,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:34.5,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:34.6,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:34.6,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:34.7,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:34.7,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:35.4,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:35.5,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:35.5,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:35.6,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:35.6,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:35.7,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:35.7,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:35.8,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:35.8,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:35.9,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:36.0,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:36.0,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:36.1,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:36.1,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:36.2,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:36.2,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:36.3,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:36.3,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:36.4,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:36.4,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:36.5,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:36.5,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:36.6,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:36.6,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:36.7,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:36.9,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:37.4,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:37.5,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:37.5,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:37.6,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:37.6,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:37.7,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:37.7,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:37.8,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:37.8,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:37.9,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:37.9,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:38.0,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:38.0,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:38.1,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:38.1,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:38.2,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:38.2,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:38.3,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:38.4,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:38.4,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:38.5,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:38.5,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:38.6,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:38.6,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:38.7,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:39.2,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:39.4,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:39.5,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:39.6,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:39.6,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:39.7,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:39.7,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:39.8,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:39.8,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:39.9,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:39.9,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:40.0,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:40.0,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:40.1,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:40.1,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:40.2,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:40.2,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:40.3,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:40.3,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:40.4,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:40.4,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:40.5,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:40.5,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:40.6,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:40.6,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:40.7,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:41.4,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:41.5,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:41.5,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:41.6,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:41.7,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:41.7,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:41.8,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:41.8,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:41.9,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:41.9,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:42.0,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:42.0,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:42.1,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:42.1,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:42.2,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:42.2,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:42.3,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:42.3,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:42.4,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:42.4,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:42.5,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:42.5,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:42.6,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:42.6,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:42.7,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:42.9,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:43.4,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:43.5,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:43.5,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:43.6,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:43.6,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:43.7,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:43.7,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:43.8,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:43.8,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:43.9,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:43.9,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:44.0,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:44.0,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:44.1,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:44.1,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:44.2,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:44.2,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:44.3,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:44.3,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:44.4,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:44.4,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:44.5,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:44.6,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:44.6,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:44.7,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:45.2,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:45.4,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:45.5,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:45.5,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:45.6,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:45.6,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:45.7,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:45.7,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:45.8,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:45.8,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:45.9,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:45.9,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:46.0,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:46.0,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:46.1,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:46.1,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:46.2,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:46.2,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:46.3,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:46.3,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:46.4,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:46.4,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:46.5,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:46.6,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:46.6,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:46.7,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:47.5,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:47.5,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:47.6,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:47.6,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:47.7,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:47.7,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:47.8,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:47.8,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:47.9,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:47.9,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:48.0,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:48.0,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:48.1,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:48.1,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:48.2,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:48.2,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:48.3,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:48.3,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:48.4,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:48.4,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:48.5,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:48.5,0.0,25.2,97.1,24.7,23.8
2026-03-24 14:05:48.6,0.0,25.2,97.1,24.7,23.8
2026-03-24 14:05:48.7,0.0,25.2,97.1,24.7,23.8
2026-03-24 14:05:48.7,0.0,25.2,97.1,24.7,23.8
2026-03-24 14:05:48.8,0.0,25.2,97.1,24.7,23.8
2026-03-24 14:05:49.6,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:49.6,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:49.7,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:49.7,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:49.8,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:49.8,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:49.9,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:49.9,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:50.0,0.0,25.2,97.1,24.7,23.8
2026-03-24 14:05:50.0,0.0,25.2,97.1,24.7,23.8
2026-03-24 14:05:50.1,0.0,25.2,97.1,24.7,23.8
2026-03-24 14:05:50.1,0.0,25.2,97.1,24.7,23.8
2026-03-24 14:05:50.2,0.0,25.2,97.1,24.7,23.8
2026-03-24 14:05:50.2,0.0,25.2,97.1,24.7,23.8
2026-03-24 14:05:50.3,0.0,25.2,97.1,24.7,23.8
2026-03-24 14:05:50.3,0.0,25.2,97.1,24.7,23.8
2026-03-24 14:05:50.4,0.0,25.2,97.1,24.7,23.8
2026-03-24 14:05:50.4,0.0,25.2,97.1,24.7,23.8
2026-03-24 14:05:50.5,0.0,25.2,97.1,24.7,23.8
2026-03-24 14:05:50.5,0.0,25.2,97.1,24.7,23.8
2026-03-24 14:05:50.6,0.0,25.2,97.1,24.7,23.8
2026-03-24 14:05:50.6,0.0,25.2,97.1,24.7,23.8
2026-03-24 14:05:50.7,0.0,25.2,97.1,24.7,23.8
2026-03-24 14:05:50.8,0.0,25.2,97.1,24.7,23.8
2026-03-24 14:05:50.8,0.0,25.2,97.1,24.7,23.8
2026-03-24 14:05:50.9,0.0,25.2,97.1,24.7,23.8
2026-03-24 14:05:51.6,0.0,25.2,97.1,24.7,23.8
2026-03-24 14:05:51.6,0.0,25.2,97.1,24.7,23.8
2026-03-24 14:05:51.7,0.0,25.2,97.1,24.7,23.8
2026-03-24 14:05:51.7,0.0,25.2,97.1,24.7,23.8
2026-03-24 14:05:51.8,0.0,25.2,97.1,24.7,23.8
2026-03-24 14:05:51.8,0.0,25.2,97.1,24.7,23.8
2026-03-24 14:05:51.9,0.0,25.2,97.1,24.7,23.8
2026-03-24 14:05:51.9,0.0,25.2,97.1,24.7,23.8
2026-03-24 14:05:52.0,0.0,25.2,97.1,24.7,23.8
2026-03-24 14:05:52.0,0.0,25.2,97.1,24.7,23.8
2026-03-24 14:05:52.1,0.0,25.2,97.1,24.7,23.8
2026-03-24 14:05:52.1,0.0,25.2,97.1,24.8,23.8
2026-03-24 14:05:52.2,0.0,25.2,97.1,24.8,23.8
2026-03-24 14:05:52.2,0.0,25.2,97.1,24.8,23.8
2026-03-24 14:05:52.3,0.0,25.2,97.1,24.8,23.8
2026-03-24 14:05:52.3,0.0,25.2,97.1,24.8,23.8
2026-03-24 14:05:52.4,0.0,25.2,97.1,24.8,23.8
2026-03-24 14:05:52.4,0.0,25.2,97.1,24.8,23.8
2026-03-24 14:05:52.5,0.0,25.2,97.1,24.8,23.8
2026-03-24 14:05:52.5,0.0,25.2,97.1,24.8,23.8
2026-03-24 14:05:52.6,0.0,25.2,97.1,24.8,23.8
2026-03-24 14:05:52.6,0.0,25.2,97.1,24.8,23.8
2026-03-24 14:05:52.7,0.0,25.2,97.1,24.8,23.8
2026-03-24 14:05:52.7,0.0,25.2,97.1,24.8,23.8
2026-03-24 14:05:52.8,0.0,25.2,97.1,24.8,23.8
2026-03-24 14:05:53.2,0.0,25.2,97.1,24.8,23.8
2026-03-24 14:05:53.6,0.0,25.2,97.1,24.8,23.8
